node_id,zone_id,x_coord,y_coord,original_node_id,activity_type,is_boundary
147200,,-122.30153,47.64888,1472,service,0
147201,,-122.30154,47.64882,1472,service,0
147503,,-122.30133,47.64882,1475,service,0
147202,,-122.30175,47.64888,1472,service,0
147300,,-122.30202,47.64888,1473,service,0
147301,,-122.30202,47.64882,1473,service,0
147203,,-122.30175,47.64882,1472,service,0
147302,,-122.30224,47.64888,1473,service,0
147402,,-122.30256,47.64888,1474,service,0
147403,,-122.30256,47.64882,1474,service,0
147303,,-122.30224,47.64882,1473,service,0
694300,,-122.30082,47.64889,6943,unclassified,0
712900,,-122.30082,47.64875,7129,service,0
694500,,-122.30263,47.64875,6945,service,0
147404,,-122.30263,47.64878,1474,service,0
147405,,-122.30272,47.64878,1474,service,0
694501,,-122.30272,47.64875,6945,service,0
194900,,-122.30208,47.64815,1949,service,0
115900,,-122.30154,47.64825,1159,service,0
712901,,-122.30094,47.6487,7129,service,0
170702,,-122.30096,47.6487,1707,service,0
170703,,-122.30095,47.64864,1707,service,0
712902,,-122.30093,47.64864,7129,service,0
170704,,-122.30108,47.6487,1707,service,0
752800,,-122.30121,47.6487,7528,service,0
752801,,-122.30121,47.64864,7528,service,0
170705,,-122.30108,47.64864,1707,service,0
752802,,-122.30133,47.6487,7528,service,0
146500,,-122.30153,47.6487,1465,service,0
146501,,-122.30154,47.64864,1465,service,0
752803,,-122.30133,47.64864,7528,service,0
146502,,-122.30175,47.64871,1465,service,0
146400,,-122.30203,47.64871,1464,service,0
146401,,-122.30203,47.64865,1464,service,0
146503,,-122.30175,47.64864,1465,service,0
146402,,-122.30224,47.64871,1464,service,0
694502,,-122.30257,47.64871,6945,service,0
694503,,-122.30257,47.64865,6945,service,0
146403,,-122.30224,47.64865,1464,service,0
694504,,-122.30269,47.64871,6945,service,0
752200,,-122.30284,47.64871,7522,service,0
752201,,-122.30284,47.64865,7522,service,0
694505,,-122.30269,47.64865,6945,service,0
752202,,-122.30286,47.64871,7522,service,0
695004,,-122.30291,47.64871,6950,service,0
695005,,-122.30291,47.64865,6950,service,0
752203,,-122.30286,47.64865,7522,service,0
695006,,-122.30303,47.64871,6950,service,0
694700,,-122.30311,47.64871,6947,service,0
694701,,-122.30311,47.64865,6947,service,0
695007,,-122.30303,47.64865,6950,service,0
694702,,-122.30332,47.64871,6947,service,0
170800,,-122.30393,47.64871,1708,service,0
170801,,-122.30393,47.64865,1708,service,0
694703,,-122.30332,47.64865,6947,service,0
712600,,-122.30304,47.64888,7126,service,1
694800,,-122.30311,47.64888,6948,service,0
694801,,-122.3031,47.64882,6948,service,0
712601,,-122.30304,47.64882,7126,service,1
694802,,-122.30332,47.64888,6948,service,0
694900,,-122.30393,47.64889,6949,service,0
694901,,-122.30393,47.64883,6949,service,0
694803,,-122.30332,47.64882,6948,service,0
694902,,-122.30409,47.64879,6949,service,0
170802,,-122.30408,47.64875,1708,service,0
170803,,-122.30399,47.64875,1708,service,0
694903,,-122.30399,47.64879,6949,service,0
170804,,-122.30408,47.64861,1708,service,0
170902,,-122.30408,47.64858,1709,service,0
170903,,-122.30399,47.64858,1709,service,0
170805,,-122.30399,47.64861,1708,service,0
170904,,-122.30409,47.64844,1709,service,0
171002,,-122.30409,47.6484,1710,service,0
171003,,-122.30399,47.6484,1710,service,0
170905,,-122.30399,47.64844,1709,service,0
171004,,-122.30409,47.64826,1710,service,0
694602,,-122.30304,47.64812,6946,service,0
694603,,-122.30304,47.64818,6946,service,0
171005,,-122.30399,47.64826,1710,service,0
694604,,-122.30292,47.64812,6946,service,0
711300,,-122.30287,47.64812,7113,service,0
711301,,-122.30287,47.64818,7113,service,0
694605,,-122.30292,47.64818,6946,service,0
711302,,-122.30275,47.64812,7113,service,0
195001,,-122.30251,47.64812,1950,service,0
195002,,-122.30252,47.64819,1950,service,0
711303,,-122.30275,47.64818,7113,service,0
712903,,-122.30079,47.64874,7129,service,0
694400,,-122.30076,47.64887,6944,unclassified,0
147001,,-122.30091,47.64878,1470,service,0
712904,,-122.3009,47.64874,7129,service,0
712905,,-122.30081,47.64875,7129,service,0
147002,,-122.30082,47.64879,1470,service,0
712906,,-122.30085,47.64859,7129,service,0
712804,,-122.30085,47.64857,7128,service,0
712805,,-122.30076,47.64857,7128,service,0
712907,,-122.30076,47.64862,7129,service,0
712806,,-122.30085,47.64843,7128,service,0
156100,,-122.30085,47.6484,1561,service,0
156101,,-122.30076,47.6484,1561,service,0
712807,,-122.30076,47.64843,7128,service,0
156102,,-122.30091,47.64836,1561,service,0
115901,,-122.30143,47.64835,1159,service,0
115902,,-122.30143,47.64829,1159,service,0
156103,,-122.30091,47.64829,1561,service,0
115903,,-122.30155,47.64835,1159,service,0
145700,,-122.30163,47.64835,1457,service,0
145701,,-122.30163,47.64829,1457,service,0
115904,,-122.30155,47.64829,1159,service,0
145702,,-122.30175,47.64835,1457,service,0
145800,,-122.30203,47.64836,1458,service,0
145801,,-122.30203,47.64829,1458,service,0
145703,,-122.30175,47.64829,1457,service,0
145802,,-122.30224,47.64836,1458,service,0
752300,,-122.30274,47.64836,7523,service,0
752301,,-122.30275,47.64829,7523,service,0
145803,,-122.30224,47.64829,1458,service,0
752302,,-122.30286,47.64836,7523,service,0
145906,,-122.30292,47.64836,1459,service,0
145907,,-122.30292,47.6483,1459,service,0
752303,,-122.30287,47.6483,7523,service,0
694804,,-122.30326,47.64878,6948,service,0
694704,,-122.30326,47.64875,6947,service,0
694705,,-122.30317,47.64875,6947,service,0
694805,,-122.30317,47.64878,6948,service,0
667604,,-122.29779,47.6615,6676,service,0
667605,,-122.29778,47.66144,6676,service,0
801300,,-122.31776,47.64782,8013,service,0
801301,,-122.3178,47.64787,8013,service,0
801302,,-122.31765,47.64785,8013,service,0
713200,,-122.31739,47.64794,7132,service,0
713201,,-122.31743,47.64799,7132,service,0
801303,,-122.31769,47.64791,8013,service,0
66804,,-122.3033,47.65868,668,service,0
718300,,-122.3035,47.65851,7183,service,1
718301,,-122.30341,47.6585,7183,service,1
66805,,-122.30324,47.65863,668,service,0
66902,,-122.3039,47.65876,669,service,0
718400,,-122.3039,47.6587,7184,service,1
718401,,-122.30381,47.6587,7184,service,1
66903,,-122.30381,47.65877,669,service,0
66904,,-122.30381,47.65885,669,service,0
771700,,-122.30382,47.65892,7717,service,0
771701,,-122.30391,47.65891,7717,service,0
66905,,-122.30391,47.65884,669,service,0
771702,,-122.30383,47.659,7717,service,0
159700,,-122.30383,47.659,1597,service,1
159701,,-122.30392,47.659,1597,service,1
771703,,-122.30392,47.65897,7717,service,0
712100,,-122.30343,47.65899,7121,service,1
772000,,-122.30343,47.65892,7720,service,0
772001,,-122.30334,47.65892,7720,service,0
712101,,-122.30334,47.65899,7121,service,1
772002,,-122.30343,47.65884,7720,service,0
712204,,-122.30343,47.65881,7122,service,0
712205,,-122.30334,47.65881,7122,service,0
772003,,-122.30334,47.65884,7720,service,0
341002,,-122.33329,47.66133,3410,secondary,0
32806,,-122.33266,47.66133,328,secondary,0
32807,,-122.33266,47.6614,328,secondary,0
341003,,-122.33329,47.6614,3410,secondary,0
185300,,-122.31127,47.65419,1853,service,1
251300,,-122.3106,47.65423,2513,service,0
251301,,-122.3106,47.65429,2513,service,0
185301,,-122.31127,47.65425,1853,service,1
251302,,-122.31048,47.65423,2513,service,0
96704,,-122.31042,47.65423,967,tertiary,0
96705,,-122.31042,47.65429,967,tertiary,0
251303,,-122.31048,47.65429,2513,service,0
371702,,-122.30182,47.65273,3717,service,0
372800,,-122.30211,47.65277,3728,service,0
372801,,-122.30213,47.65271,3728,service,0
371703,,-122.30184,47.65267,3717,service,0
372802,,-122.30222,47.65279,3728,service,0
373000,,-122.30229,47.6528,3730,service,0
373001,,-122.30231,47.65274,3730,service,0
372803,,-122.30225,47.65273,3728,service,0
373002,,-122.30232,47.65281,3730,service,0
337600,,-122.3025,47.65282,3376,service,0
337601,,-122.30251,47.65276,3376,service,0
373003,,-122.30233,47.65275,3730,service,0
337602,,-122.30262,47.65283,3376,service,0
311602,,-122.3027,47.65284,3116,service,0
311603,,-122.30271,47.65277,3116,service,0
337603,,-122.30263,47.65277,3376,service,0
311604,,-122.30282,47.65285,3116,service,0
370700,,-122.30291,47.65285,3707,service,0
370701,,-122.30292,47.65279,3707,service,0
311605,,-122.30283,47.65278,3116,service,0
370702,,-122.30293,47.65285,3707,service,0
311703,,-122.30296,47.65286,3117,primary,0
311704,,-122.30298,47.6528,3117,primary,0
370703,,-122.30295,47.65279,3707,service,0
778000,,-122.2943,47.65947,7780,footway,0
778001,,-122.29438,47.65944,7780,footway,0
44304,,-122.32516,47.65777,443,tertiary,0
883700,,-122.32512,47.65889,8837,tertiary,0
49805,,-122.32512,47.65894,498,residential,0
793600,,-122.3221,47.65138,7936,service,0
790900,,-122.32189,47.65162,7909,service,0
790901,,-122.32197,47.65165,7909,service,0
793601,,-122.32218,47.65141,7936,service,0
790902,,-122.32183,47.65169,7909,service,0
793504,,-122.32179,47.65173,7935,residential,0
793505,,-122.32187,47.65176,7935,residential,0
790903,,-122.32191,47.65172,7909,service,0
802600,,-122.31862,47.64837,8026,service,0
802500,,-122.31855,47.6484,8025,service,0
802501,,-122.3186,47.64845,8025,service,0
802601,,-122.31867,47.64843,8026,service,0
802502,,-122.31853,47.64841,8025,service,0
802400,,-122.3185,47.64841,8024,service,0
802401,,-122.31855,47.64847,8024,service,0
802503,,-122.31857,47.64846,8025,service,0
802402,,-122.31848,47.64842,8024,service,0
802403,,-122.31853,47.64848,8024,service,0
812400,,-122.31298,47.65428,8124,service,0
812401,,-122.31299,47.65422,8124,service,0
812402,,-122.31301,47.65428,8124,service,0
812100,,-122.31316,47.65429,8121,service,0
812101,,-122.31316,47.65422,8121,service,0
812403,,-122.31301,47.65422,8124,service,0
812404,,-122.31295,47.65432,8124,service,0
812500,,-122.31295,47.65451,8125,service,0
812501,,-122.31304,47.65452,8125,service,0
812405,,-122.31304,47.65433,8124,service,0
812102,,-122.31318,47.65429,8121,service,0
812200,,-122.31321,47.65429,8122,service,0
812201,,-122.31321,47.65422,8122,service,0
812103,,-122.31318,47.65422,8121,service,0
812202,,-122.31324,47.65429,8122,service,0
812304,,-122.31334,47.65429,8123,tertiary,0
812305,,-122.31334,47.65423,8123,tertiary,0
812203,,-122.31324,47.65422,8122,service,0
814500,,-122.30327,47.65817,8145,service,1
163604,,-122.30301,47.65818,1636,service,0
163605,,-122.30301,47.65824,1636,service,0
814501,,-122.30328,47.65824,8145,service,1
62702,,-122.30588,47.66126,627,secondary,0
150103,,-122.30616,47.66128,1501,secondary,0
150104,,-122.30622,47.6612,1501,secondary,0
62703,,-122.30584,47.66118,627,secondary,0
814600,,-122.30679,47.66122,8146,secondary,0
814700,,-122.30678,47.66118,8147,service,0
814701,,-122.30669,47.6612,8147,service,0
814601,,-122.3067,47.66123,8146,secondary,0
814702,,-122.30676,47.6611,8147,service,0
814800,,-122.30634,47.66105,8148,service,0
814801,,-122.30643,47.66107,8148,service,0
814703,,-122.30667,47.66112,8147,service,0
814802,,-122.3063,47.66113,8148,service,0
814900,,-122.30629,47.66116,8149,service,0
814901,,-122.30638,47.66118,8149,service,0
814803,,-122.30639,47.66114,8148,service,0
814902,,-122.30628,47.66118,8149,service,0
150105,,-122.30628,47.66122,1501,secondary,0
150106,,-122.30637,47.66123,1501,secondary,0
814903,,-122.30637,47.66119,8149,service,0
30504,,-122.30654,47.66128,305,secondary,0
499900,,-122.30662,47.66128,4999,secondary,0
499901,,-122.30662,47.66119,4999,secondary,0
30505,,-122.30654,47.66119,305,secondary,0
499902,,-122.30664,47.66128,4999,secondary,0
814602,,-122.30674,47.66128,8146,secondary,0
814603,,-122.30674,47.66119,8146,secondary,0
499903,,-122.30664,47.66119,4999,secondary,0
814604,,-122.30691,47.66128,8146,secondary,0
500000,,-122.30702,47.66128,5000,secondary,0
500001,,-122.30702,47.66119,5000,secondary,0
814605,,-122.30691,47.66119,8146,secondary,0
500002,,-122.30719,47.66128,5000,secondary,0
30403,,-122.30723,47.66128,304,secondary,0
30404,,-122.30723,47.66119,304,secondary,0
500003,,-122.30719,47.66119,5000,secondary,0
821400,,-122.32702,47.65448,8214,service,0
821000,,-122.32695,47.65448,8210,service,0
821001,,-122.32695,47.65455,8210,service,0
821401,,-122.32703,47.65455,8214,service,0
821002,,-122.32693,47.65448,8210,service,0
821304,,-122.32687,47.65448,8213,residential,0
821305,,-122.32687,47.65455,8213,residential,0
821003,,-122.32693,47.65455,8210,service,0
242404,,-122.30905,47.65975,2424,tertiary,0
837200,,-122.30904,47.65973,8372,service,0
837201,,-122.30895,47.65973,8372,service,0
242405,,-122.30895,47.65975,2424,tertiary,0
837202,,-122.30901,47.65965,8372,service,0
837300,,-122.30859,47.65965,8373,service,0
837301,,-122.3087,47.65967,8373,service,0
837203,,-122.3089,47.65967,8372,service,0
837302,,-122.30856,47.65973,8373,service,0
837404,,-122.30856,47.65975,8374,tertiary,0
837405,,-122.30865,47.65976,8374,tertiary,0
837303,,-122.30865,47.65974,8373,service,0
708000,,-122.30654,47.65896,7080,service,0
838100,,-122.30691,47.6592,8381,service,0
838101,,-122.30697,47.65915,8381,service,0
708001,,-122.30661,47.65891,7080,service,0
838102,,-122.307,47.65926,8381,service,0
708100,,-122.30707,47.65929,7081,service,0
708101,,-122.30713,47.65924,7081,service,0
838103,,-122.30705,47.6592,8381,service,0
708102,,-122.30717,47.65933,7081,service,0
838200,,-122.30733,47.65944,8382,service,1
838201,,-122.30739,47.65939,8382,service,1
708103,,-122.30722,47.65928,7081,service,0
838104,,-122.30697,47.65921,8381,service,0
838300,,-122.30687,47.65928,8383,service,0
838301,,-122.30693,47.65932,8383,service,0
838105,,-122.30704,47.65925,8381,service,0
838302,,-122.30685,47.65929,8383,service,0
838404,,-122.30681,47.65932,8384,tertiary,0
838405,,-122.30687,47.65936,8384,tertiary,0
838303,,-122.30691,47.65934,8383,service,0
29006,,-122.32826,47.66147,290,secondary,0
48304,,-122.32826,47.66251,483,residential,0
48305,,-122.32822,47.66269,483,residential,0
93502,,-122.32821,47.66313,935,residential,0
93503,,-122.3283,47.66314,935,residential,0
48306,,-122.32831,47.66269,483,residential,0
93504,,-122.32821,47.66328,935,residential,0
34004,,-122.32822,47.66492,340,secondary,0
34005,,-122.32831,47.66492,340,secondary,0
93505,,-122.3283,47.66328,935,residential,0
56704,,-122.31531,47.6631,567,tertiary,0
475500,,-122.31531,47.66303,4755,residential,0
475501,,-122.31522,47.66303,4755,residential,0
56705,,-122.31521,47.6631,567,tertiary,0
475502,,-122.31531,47.66295,4755,residential,0
433102,,-122.31537,47.66239,4331,residential,0
433103,,-122.31528,47.66238,4331,residential,0
475503,,-122.31522,47.66295,4755,residential,0
59400,,-122.31634,47.66308,594,tertiary,0
448900,,-122.31625,47.66308,4489,tertiary,0
448901,,-122.31625,47.66314,4489,tertiary,0
59401,,-122.31634,47.66314,594,tertiary,0
448902,,-122.31613,47.66308,4489,tertiary,0
71600,,-122.31593,47.66308,716,tertiary,0
71601,,-122.31593,47.66314,716,tertiary,0
448903,,-122.31613,47.66314,4489,tertiary,0
59304,,-122.31741,47.66308,593,residential,0
632500,,-122.31734,47.66308,6325,tertiary,0
632501,,-122.31734,47.66315,6325,tertiary,0
59305,,-122.31741,47.66315,593,residential,0
632502,,-122.31732,47.66308,6325,tertiary,0
699702,,-122.31725,47.66308,6997,tertiary,0
699703,,-122.31725,47.66315,6997,tertiary,0
632503,,-122.31732,47.66315,6325,tertiary,0
699704,,-122.31713,47.66308,6997,tertiary,0
72504,,-122.31702,47.66308,725,service,0
72505,,-122.31702,47.66314,725,service,0
699705,,-122.31713,47.66314,6997,tertiary,0
72506,,-122.31681,47.66308,725,service,0
630700,,-122.3166,47.66308,6307,tertiary,0
630701,,-122.3166,47.66314,6307,tertiary,0
72507,,-122.31681,47.66314,725,service,0
630702,,-122.31648,47.66308,6307,tertiary,0
59402,,-122.31637,47.66308,594,tertiary,0
59403,,-122.31637,47.66314,594,tertiary,0
630703,,-122.31648,47.66314,6307,tertiary,0
701302,,-122.31657,47.66178,7013,service,0
701303,,-122.31656,47.66189,7013,service,0
709602,,-122.31656,47.6619,7096,service,0
709603,,-122.31655,47.66212,7096,service,0
700402,,-122.31655,47.66212,7004,service,0
700403,,-122.31648,47.66233,7004,service,0
700702,,-122.31647,47.66237,7007,service,0
700703,,-122.31639,47.66258,7007,service,0
448800,,-122.31636,47.66303,4488,footway,0
59404,,-122.31636,47.66306,594,tertiary,0
43002,,-122.31418,47.66492,430,tertiary,0
678400,,-122.31418,47.66499,6784,tertiary,0
678401,,-122.31427,47.66499,6784,tertiary,0
43003,,-122.31427,47.66492,430,tertiary,0
678402,,-122.31418,47.66507,6784,tertiary,0
704502,,-122.31417,47.66523,7045,tertiary,0
704503,,-122.31427,47.66523,7045,tertiary,0
678403,,-122.31427,47.66507,6784,tertiary,0
704504,,-122.31417,47.66537,7045,tertiary,0
436301,,-122.31417,47.66572,4363,tertiary,0
436302,,-122.31426,47.66572,4363,tertiary,0
704505,,-122.31427,47.66537,7045,tertiary,0
436303,,-122.31417,47.66586,4363,tertiary,0
679100,,-122.31416,47.66631,6791,tertiary,0
679101,,-122.31425,47.66631,6791,tertiary,0
436304,,-122.31426,47.66586,4363,tertiary,0
679102,,-122.31416,47.66639,6791,tertiary,0
35700,,-122.31416,47.66642,357,tertiary,0
35701,,-122.31425,47.66642,357,tertiary,0
679103,,-122.31425,47.66639,6791,tertiary,0
35702,,-122.31419,47.6664,357,tertiary,0
679000,,-122.31411,47.6664,6790,residential,0
679001,,-122.31411,47.66646,6790,residential,0
35703,,-122.31419,47.66646,357,tertiary,0
679002,,-122.31399,47.6664,6790,residential,0
70002,,-122.31373,47.6664,700,residential,0
70003,,-122.31373,47.66646,700,residential,0
679003,,-122.31399,47.66646,6790,residential,0
70004,,-122.31351,47.6664,700,residential,0
906600,,-122.31347,47.6664,9066,residential,0
906601,,-122.31347,47.66646,9066,residential,0
70005,,-122.31351,47.66646,700,residential,0
906602,,-122.31335,47.6664,9066,residential,0
678000,,-122.31322,47.6664,6780,residential,0
678001,,-122.31322,47.66646,6780,residential,0
906603,,-122.31335,47.66646,9066,residential,0
678002,,-122.31319,47.6664,6780,residential,0
35804,,-122.31306,47.6664,358,residential,0
35805,,-122.31306,47.66646,358,residential,0
678003,,-122.31319,47.66646,6780,residential,0
35502,,-122.31738,47.66641,355,secondary,0
683200,,-122.3173,47.66641,6832,residential,0
683201,,-122.3173,47.66647,6832,residential,0
35503,,-122.31738,47.66647,355,secondary,0
683202,,-122.31718,47.66641,6832,residential,0
72304,,-122.31699,47.66641,723,service,0
72305,,-122.31699,47.66647,723,service,0
683203,,-122.31718,47.66647,6832,residential,0
72306,,-122.31678,47.66641,723,service,0
682700,,-122.31653,47.66641,6827,residential,0
682701,,-122.31653,47.66647,6827,residential,0
72307,,-122.31678,47.66647,723,service,0
682702,,-122.31641,47.66641,6827,residential,0
35602,,-122.31632,47.66641,356,residential,0
35603,,-122.31632,47.66647,356,residential,0
682703,,-122.31641,47.66647,6827,residential,0
35604,,-122.3163,47.66641,356,residential,0
680300,,-122.31624,47.66641,6803,residential,0
680301,,-122.31624,47.66647,6803,residential,0
35605,,-122.3163,47.66647,356,residential,0
680302,,-122.31612,47.66641,6803,residential,0
71400,,-122.31589,47.66641,714,residential,0
71401,,-122.31589,47.66647,714,residential,0
680303,,-122.31612,47.66647,6803,residential,0
71402,,-122.31568,47.66641,714,residential,0
681000,,-122.31543,47.66641,6810,residential,0
681001,,-122.31543,47.66647,6810,residential,0
71403,,-122.31568,47.66647,714,residential,0
681002,,-122.31531,47.66641,6810,residential,0
143104,,-122.31525,47.66641,1431,residential,0
143105,,-122.31525,47.66647,1431,residential,0
681003,,-122.31531,47.66647,6810,residential,0
143106,,-122.31522,47.66641,1431,residential,0
489500,,-122.31515,47.66641,4895,residential,0
489501,,-122.31515,47.66647,4895,residential,0
143107,,-122.31522,47.66647,1431,residential,0
489502,,-122.31503,47.66641,4895,residential,0
70800,,-122.31477,47.6664,708,residential,0
70801,,-122.31477,47.66647,708,residential,0
489503,,-122.31503,47.66647,4895,residential,0
70802,,-122.31456,47.6664,708,residential,0
489400,,-122.3144,47.6664,4894,residential,0
489401,,-122.3144,47.66647,4894,residential,0
70803,,-122.31456,47.66647,708,residential,0
489402,,-122.31428,47.6664,4894,residential,0
35704,,-122.31422,47.6664,357,tertiary,0
35705,,-122.31421,47.66646,357,tertiary,0
489403,,-122.31428,47.66647,4894,residential,0
35806,,-122.3131,47.66642,358,residential,0
676600,,-122.3131,47.66636,6766,tertiary,0
676601,,-122.313,47.66636,6766,tertiary,0
35807,,-122.313,47.66642,358,residential,0
676602,,-122.3131,47.66628,6766,tertiary,0
705102,,-122.3131,47.66619,7051,tertiary,0
705103,,-122.313,47.66619,7051,tertiary,0
676603,,-122.313,47.66628,6766,tertiary,0
705104,,-122.3131,47.66604,7051,tertiary,0
676300,,-122.31311,47.66507,6763,tertiary,0
676301,,-122.31301,47.66507,6763,tertiary,0
705105,,-122.313,47.66604,7051,tertiary,0
676302,,-122.31311,47.66499,6763,tertiary,0
47306,,-122.31311,47.66491,473,tertiary,0
47307,,-122.31302,47.66491,473,tertiary,0
676303,,-122.31302,47.66499,6763,tertiary,0
43004,,-122.31424,47.66496,430,tertiary,0
650300,,-122.31434,47.66496,6503,tertiary,0
650301,,-122.31434,47.66486,6503,tertiary,0
43005,,-122.31424,47.66486,430,tertiary,0
650302,,-122.31451,47.66496,6503,tertiary,0
70900,,-122.31452,47.66496,709,tertiary,0
70901,,-122.31452,47.66486,709,tertiary,0
650303,,-122.31451,47.66486,6503,tertiary,0
70902,,-122.31484,47.66496,709,tertiary,0
650900,,-122.315,47.66497,6509,tertiary,0
650901,,-122.315,47.66487,6509,tertiary,0
70903,,-122.31484,47.66487,709,tertiary,0
650902,,-122.31517,47.66497,6509,tertiary,0
47204,,-122.31522,47.66497,472,residential,0
47205,,-122.31522,47.66487,472,residential,0
650903,,-122.31517,47.66487,6509,tertiary,0
35706,,-122.31416,47.66644,357,tertiary,0
689600,,-122.31416,47.66651,6896,tertiary,0
689601,,-122.31425,47.66651,6896,tertiary,0
35707,,-122.31425,47.66644,357,tertiary,0
689602,,-122.31416,47.66659,6896,tertiary,0
966300,,-122.31416,47.66756,9663,tertiary,1
966301,,-122.31425,47.66756,9663,tertiary,1
689603,,-122.31425,47.66659,6896,tertiary,0
431302,,-122.31435,47.65659,4313,tertiary,0
482200,,-122.31435,47.65671,4822,tertiary,0
482201,,-122.31444,47.65671,4822,tertiary,0
431303,,-122.31444,47.65659,4313,tertiary,0
482202,,-122.31434,47.65679,4822,tertiary,0
42706,,-122.31434,47.65684,427,residential,0
42707,,-122.31444,47.65684,427,residential,0
482203,,-122.31444,47.65679,4822,tertiary,0
1634206,,-122.29993,47.66047,16342,,0
304806,,-122.31426,47.66124,3048,secondary,0
552300,,-122.31417,47.66124,5523,secondary,0
552301,,-122.31416,47.66135,5523,secondary,0
304807,,-122.31425,47.66135,3048,secondary,0
552302,,-122.31404,47.66124,5523,secondary,0
430902,,-122.314,47.66124,4309,secondary,0
430903,,-122.31399,47.66135,4309,secondary,0
552303,,-122.31404,47.66135,5523,secondary,0
11903,,-122.31456,47.65622,119,tertiary,0
489000,,-122.31457,47.65622,4890,footway,0
430200,,-122.31522,47.65623,4302,tertiary,0
324506,,-122.30646,47.6649,3245,tertiary,0
604000,,-122.30646,47.66497,6040,tertiary,0
604001,,-122.30655,47.66497,6040,tertiary,0
324507,,-122.30656,47.6649,3245,tertiary,0
604002,,-122.30646,47.66505,6040,tertiary,0
658500,,-122.30645,47.66628,6585,tertiary,0
658501,,-122.30655,47.66628,6585,tertiary,0
604003,,-122.30655,47.66505,6040,tertiary,0
658502,,-122.30645,47.66636,6585,tertiary,0
36202,,-122.30645,47.66638,362,tertiary,0
36203,,-122.30654,47.66638,362,tertiary,0
658503,,-122.30654,47.66636,6585,tertiary,0
36204,,-122.30645,47.6664,362,tertiary,0
36205,,-122.30654,47.6664,362,tertiary,0
47103,,-122.31634,47.66498,471,secondary,0
645900,,-122.31643,47.66498,6459,secondary,0
645901,,-122.31643,47.66489,6459,secondary,0
47104,,-122.31635,47.66489,471,secondary,0
645902,,-122.3166,47.66498,6459,secondary,0
72404,,-122.31674,47.66498,724,service,0
72405,,-122.31674,47.66489,724,service,0
645903,,-122.3166,47.66489,6459,secondary,0
72406,,-122.31706,47.66498,724,service,0
645400,,-122.31716,47.66498,6454,secondary,0
645401,,-122.31716,47.66488,6454,secondary,0
72407,,-122.31706,47.66489,724,service,0
645402,,-122.31733,47.66498,6454,secondary,0
645403,,-122.31734,47.66488,6454,secondary,0
59405,,-122.31635,47.66318,594,tertiary,0
648100,,-122.31635,47.6632,6481,footway,0
647100,,-122.31633,47.66485,6471,footway,0
47105,,-122.31633,47.66488,471,secondary,0
48502,,-122.3178,47.6568,485,residential,0
63501,,-122.31781,47.65655,635,secondary,0
538800,,-122.31724,47.65683,5388,footway,0
189303,,-122.31722,47.65685,1893,residential,0
44703,,-122.3178,47.65749,447,tertiary,0
331502,,-122.31779,47.65739,3315,service,0
331503,,-122.31779,47.65727,3315,service,0
48503,,-122.31779,47.65701,485,residential,0
29802,,-122.31758,47.66125,298,secondary,0
627000,,-122.31746,47.66125,6270,secondary,0
627001,,-122.31746,47.66136,6270,secondary,0
29803,,-122.31758,47.66137,298,secondary,0
627002,,-122.31743,47.66125,6270,secondary,0
431002,,-122.31736,47.66125,4310,secondary,0
431003,,-122.31736,47.66136,4310,secondary,0
627003,,-122.31743,47.66136,6270,secondary,0
65203,,-122.31559,47.656,652,residential,0
489200,,-122.3155,47.656,4892,footway,0
489300,,-122.31457,47.65599,4893,footway,0
65003,,-122.31452,47.65599,650,tertiary,0
489100,,-122.31548,47.65624,4891,footway,0
53405,,-122.31558,47.65624,534,residential,0
242502,,-122.30881,47.65973,2425,tertiary,0
25004,,-122.3087,47.65973,250,tertiary,0
25005,,-122.3087,47.65979,250,tertiary,0
242503,,-122.30882,47.65979,2425,tertiary,0
28401,,-122.30439,47.66208,284,tertiary,0
300104,,-122.30433,47.66218,3001,service,0
300105,,-122.30441,47.66221,3001,service,0
28402,,-122.30448,47.66211,284,tertiary,0
300106,,-122.30432,47.6622,3001,service,0
783200,,-122.30428,47.66226,7832,tertiary,0
783201,,-122.30436,47.66228,7832,tertiary,0
300107,,-122.3044,47.66223,3001,service,0
783202,,-122.30423,47.66233,7832,tertiary,0
783203,,-122.30431,47.66235,7832,tertiary,0
164002,,-122.30436,47.66482,1640,tertiary,0
164003,,-122.30446,47.66481,1640,tertiary,0
164004,,-122.3044,47.66496,1640,tertiary,0
36502,,-122.30436,47.66636,365,tertiary,0
36503,,-122.30445,47.66637,365,tertiary,0
164005,,-122.30449,47.66495,1640,tertiary,0
499500,,-122.30452,47.66192,4995,tertiary,0
499501,,-122.3046,47.66195,4995,tertiary,0
499502,,-122.30447,47.66199,4995,tertiary,0
28403,,-122.30445,47.66201,284,tertiary,0
28404,,-122.30453,47.66204,284,tertiary,0
499503,,-122.30455,47.66202,4995,tertiary,0
340102,,-122.31114,47.66121,3401,secondary,0
271300,,-122.31111,47.66121,2713,secondary,0
271301,,-122.31111,47.66131,2713,secondary,0
340103,,-122.31114,47.66131,3401,secondary,0
271302,,-122.31093,47.66121,2713,secondary,0
30204,,-122.31089,47.66121,302,secondary,0
30205,,-122.3109,47.66131,302,secondary,0
271303,,-122.31093,47.66131,2713,secondary,0
122002,,-122.29557,47.66442,1220,secondary,0
4800,,-122.29557,47.66448,48,secondary,0
4801,,-122.29567,47.66448,48,secondary,0
